Number of particles = 37
A = 1 Angstrom (basic length-scale)
H0(1,1) = 144.142000 A
H0(1,2) = 0 A
H0(1,3) = 0 A
H0(2,1) = 0 A
H0(2,2) = 144.152000 A
H0(2,3) = 0 A
H0(3,1) = 0 A
H0(3,2) = 0 A
H0(3,3) = 144.148000 A
.NO_VELOCITY.
entry_count = 7
auxiliary[0] = index
auxiliary[1] = leader
auxiliary[2] = size
auxiliary[3] = radius
4.008
Ga
0.03779587	0.17887050	0.03997930	0	0	4	5.6723e-01	
0.29824664	-0.00877893	0.74424700	1	4	11	1.3923e+00	
0.16823033	0.13059250	0.90886750	2	6	6	8.4300e-01	
0.16702267	0.28791917	0.03470872	3	12	6	9.0917e-01	
0.33563300	0.39565038	0.10547700	4	18	8	1.1323e+00	
0.10123125	0.33675209	0.50990409	5	22	11	1.3981e+00	
0.15142667	0.37718622	0.75640233	6	33	9	1.2364e+00	
0.06676735	0.50801750	0.02939307	7	42	4	5.6377e-01	
0.04010727	0.61842975	0.06150842	8	46	4	5.1936e-01	
0.29417440	0.62102600	0.16484670	9	50	10	1.3201e+00	
0.03058345	0.97514369	0.18098562	10	60	13	1.5894e+00	
0.24003540	0.88060140	0.28273420	11	73	5	7.1923e-01	
0.29084400	0.86980883	0.40823917	12	78	6	8.9790e-01	
0.21799240	0.75946040	0.93941720	13	93	5	7.4510e-01	
0.57099183	0.46804983	0.13180583	14	102	6	7.7882e-01	
0.63707957	0.33979014	0.21132443	15	108	14	1.6655e+00	
0.49923429	0.65642200	0.36500914	16	122	7	1.0541e+00	
0.36787700	0.65448689	0.52376300	17	129	9	1.2103e+00	
0.59637462	0.71665787	0.75726538	18	138	8	1.1044e+00	
0.38554267	0.53387200	0.90795167	19	146	3	4.9058e-01	
0.59008020	0.99153720	0.25207360	20	149	5	7.1677e-01	
0.52498700	0.95635287	0.48572000	21	154	8	1.1431e+00	
0.46314186	0.80830957	0.75452671	22	162	7	1.0171e+00	
0.61169833	0.97029900	0.79010067	23	169	3	4.9552e-01	
0.88547133	0.10133277	0.71622400	24	172	6	9.1054e-01	
0.76202767	0.09823135	0.88009117	25	178	6	8.6600e-01	
0.79892825	0.68115675	0.10039338	26	184	4	5.4480e-01	
0.89780717	0.69846083	0.26134167	27	188	6	8.8096e-01	
0.98920300	0.54885040	0.31162040	28	194	5	7.6396e-01	
0.67830280	0.51710800	0.43901820	29	199	5	7.6633e-01	
0.89382000	0.50785560	0.58759960	30	204	5	7.4398e-01	
0.84957825	0.57104450	0.68871150	31	209	4	5.4672e-01	
0.84671060	0.71305180	0.73128420	32	213	5	7.0678e-01	
0.85322367	0.97529867	0.19553233	33	218	6	8.8849e-01	
0.81792860	0.91774460	0.29843240	34	224	5	7.7284e-01	
0.81715400	0.81558633	0.67589650	35	229	6	9.5951e-01	
0.83935427	0.93085907	0.83074587	36	235	15	1.7978e+00	
