Number of particles = 109
A = 1 Angstrom (basic length-scale)
H0(1,1) = 144.123000 A
H0(1,2) = 0 A
H0(1,3) = 0 A
H0(2,1) = 0 A
H0(2,2) = 144.125000 A
H0(2,3) = 0 A
H0(3,1) = 0 A
H0(3,2) = 0 A
H0(3,3) = 144.180000 A
.NO_VELOCITY.
entry_count = 7
auxiliary[0] = index
auxiliary[1] = leader
auxiliary[2] = size
auxiliary[3] = radius
4.008
Ga
0.03830197	0.18115733	0.04095960	0	0	3	0.0	
0.08241680	0.25724800	0.10918100	1	3	1	0.0	
0.12994700	0.02035580	0.18802800	2	4	1	0.0	
0.24703100	0.16750200	0.19993300	3	5	1	0.0	
0.17882600	0.29233600	0.27188800	4	6	1	0.0	
0.14527800	0.20845200	0.41661900	5	7	1	0.0	
0.09556618	0.30626225	0.51617600	6	8	8	0.0	
0.01366960	0.10891400	0.60065700	7	16	1	0.0	
0.01935160	0.25992500	0.71173500	8	17	1	0.0	
0.12102400	0.07915860	0.89112300	9	18	1	0.0	
0.15844780	0.13759480	0.91114120	10	19	5	0.0	
0.06919787	0.51027633	0.02993993	11	24	3	0.0	
0.04175910	0.61997800	0.06070910	12	27	3	0.0	
0.21172900	0.36004100	0.66544800	13	30	1	0.0	
0.15727950	0.38039200	0.74052717	14	31	6	0.0	
0.03038687	0.96970957	0.16849029	15	37	7	0.0	
0.23224420	0.89066540	0.26757420	16	44	5	0.0	
0.17197700	0.79115900	0.35853600	17	49	1	0.0	
0.18702300	0.67209500	0.42096200	18	50	1	0.0	
0.19030100	0.98469000	0.64496700	19	51	1	0.0	
0.02052420	0.67018300	0.72212200	20	52	1	0.0	
0.23957100	0.81356700	0.91065300	21	53	1	0.0	
0.35560800	0.12743900	0.02067150	22	54	1	0.0	
0.32028500	0.00478620	0.06756900	23	55	1	0.0	
0.26428800	0.04878110	0.13957500	24	56	1	0.0	
0.36790700	0.17994600	0.24875100	25	57	1	0.0	
0.41920800	0.30400300	0.31166000	26	58	1	0.0	
0.32887300	0.22751000	0.38125500	27	59	1	0.0	
0.39030700	0.05748320	0.39681800	28	60	1	0.0	
0.26023500	0.28557200	0.48859700	29	61	1	0.0	
0.45741200	0.08942710	0.51381300	30	62	1	0.0	
0.42038600	-0.00508209	0.58181350	31	63	2	0.0	
0.33038700	0.01204046	0.73038275	32	64	4	0.0	
0.46748100	0.06217890	0.81366300	33	68	1	0.0	
0.28961000	0.14731000	0.97922800	34	69	1	0.0	
0.37561800	0.40201200	0.05002250	35	70	1	0.0	
0.27061800	0.37792500	0.07583570	36	71	1	0.0	
0.35242350	0.39273425	0.11285500	37	72	4	0.0	
0.29843500	0.59956367	0.15734067	38	76	6	0.0	
0.38547300	0.35906200	0.16894900	39	82	1	0.0	
0.46835300	0.44025600	0.39001600	40	83	1	0.0	
0.36893444	0.66663367	0.51964178	41	84	9	0.0	
0.42885700	0.45452500	0.74158200	42	89	1	0.0	
0.47926400	0.40845700	0.81561700	43	90	1	0.0	
0.38847100	0.53154533	0.91038767	44	91	3	0.0	
0.45543000	0.45974000	0.94947400	45	94	1	0.0	
0.28535600	0.74571700	0.33718200	46	95	1	0.0	
0.32094375	0.87850650	0.39985175	47	96	4	0.0	
0.50803880	0.97053880	0.48818240	48	100	5	0.0	
0.47018900	0.78910925	0.74922825	49	106	4	0.0	
