Number of particles = 266
A = 1 Angstrom (basic length-scale)
H0(1,1) = 179.608000 A
H0(1,2) = 0 A
H0(1,3) = 0 A
H0(2,1) = 0 A
H0(2,2) = 211.674000 A
H0(2,3) = 0 A
H0(3,1) = 0 A
H0(3,2) = 0 A
H0(3,3) = 203.867000 A
.NO_VELOCITY.
entry_count = 7
auxiliary[0] = index
auxiliary[1] = leader
auxiliary[2] = size
auxiliary[3] = radius
4.008
Ga
0.24827900	0.56663800	0.73832200	108	285	1	0.0000e+00	
0.25747700	0.63581050	0.72918600	109	286	2	1.5577e+00	
0.26772200	0.72603600	0.73275900	110	288	1	0.0000e+00	
0.25664300	0.98567700	0.73964300	111	289	1	0.0000e+00	
0.25395700	0.78121600	0.74158300	112	290	1	0.0000e+00	
0.25468833	0.55505300	0.80596233	113	291	3	5.3215e-01	
0.27056750	0.95684950	0.81578850	114	294	2	1.8624e+00	
0.25534100	0.68028700	0.84149800	115	296	1	0.0000e+00	
0.26139000	0.74076350	0.85123125	116	297	4	8.2156e-01	
0.25128250	0.83955600	0.85005200	117	300	2	2.1317e+00	
0.25500750	0.80223550	0.87560800	118	302	2	5.7287e+00	
0.25604667	0.57910867	0.88818333	119	303	3	5.6348e-01	
0.25834500	0.88479500	0.89921200	120	308	1	0.0000e+00	
0.24479000	0.95952600	0.90087100	121	309	1	0.0000e+00	
0.24504700	0.60467600	0.95030800	122	310	1	0.0000e+00	
0.26951100	0.71714950	0.94814850	123	311	2	7.3899e+00	
0.23147000	0.87415500	0.94883000	124	313	1	0.0000e+00	
0.25113867	0.51724900	0.98419900	125	314	3	5.0941e-01	
0.24867900	0.84278350	0.98042700	126	315	2	1.9853e+00	
0.23286450	0.57774450	0.99080800	127	319	2	1.7012e+00	
0.23984000	0.99502300	0.98951700	128	321	1	0.0000e+00	
0.74223350	0.00413671	0.00720539	129	322	4	6.4988e-01	
0.72100750	0.07198865	0.00350924	130	326	2	1.9360e+00	
0.73113600	0.28944600	0.01790410	131	327	1	0.0000e+00	
0.73026800	0.13019200	0.05147450	132	328	1	0.0000e+00	
0.74096000	0.35949000	0.05121060	133	329	1	0.0000e+00	
0.74295550	0.41329750	0.03881030	134	330	2	1.7509e+00	
0.75287500	0.34055900	0.10337100	135	332	1	0.0000e+00	
0.74599400	0.47996100	0.10949900	136	333	1	0.0000e+00	
0.75238300	0.20447400	0.12026050	137	334	2	1.7182e+00	
0.75366600	0.04812880	0.13877800	138	336	1	0.0000e+00	
0.88228633	0.25022600	0.14211000	139	337	3	5.1055e-01	
0.73387700	0.40790100	0.13555000	140	340	2	1.8612e+00	
0.75016050	0.28482400	0.14896750	141	342	2	1.5455e+00	
0.66282867	0.48940233	0.15938667	142	344	3	5.4989e-01	
0.51546000	0.08733898	0.17660200	143	347	8	1.0847e+00	
0.76848700	0.04937083	0.19390467	144	354	3	5.5968e-01	
0.76093050	0.12823100	0.19892900	145	358	2	1.7925e+00	
0.75067040	0.23240560	0.20282760	146	360	5	7.9297e-01	
0.75734060	0.46607980	0.19129940	147	363	5	7.8613e-01	
0.74336950	0.32743050	0.22334850	148	369	2	2.0007e+00	
0.69919900	0.36166100	0.21031900	149	370	1	0.0000e+00	
0.94145950	0.17730075	0.22900825	150	371	4	5.3535e-01	
0.73026340	0.42489840	0.24859700	151	377	5	1.0205e+00	
0.74707600	0.37437350	0.25130850	152	379	2	1.8928e+00	
0.75887150	0.11021750	0.27330950	153	383	2	1.9677e+00	
0.74946000	0.27647350	0.29198200	154	386	2	1.9311e+00	
0.74430950	0.18075575	0.34500200	155	388	4	5.6921e-01	
0.73837700	0.35425900	0.36933200	156	392	1	0.0000e+00	
0.75613233	0.11799567	0.38495533	157	393	3	5.8716e-01	
0.73381800	0.25094400	0.37081900	158	396	1	0.0000e+00	
0.75088900	0.49250000	0.38840000	159	397	1	0.0000e+00	
0.72887667	0.31329800	0.42643867	160	398	3	5.4779e-01	
0.75249800	0.18081900	0.43846050	161	399	2	2.0220e+00	
0.73963850	0.06942790	0.46449500	162	403	2	7.7099e+00	
0.74340050	0.02638800	0.47574100	163	404	2	1.7207e+00	
0.74024500	0.15076050	0.46920550	164	407	2	1.7823e+00	
0.74392875	0.35568225	0.47802675	165	409	4	8.3992e-01	
0.75765150	0.24088100	0.48933400	166	413	2	1.9603e+00	
0.73641100	0.44905700	0.50890600	167	415	1	0.0000e+00	
0.74373900	0.07447280	0.53128800	168	416	2	1.8467e+00	
0.74632600	0.11889600	0.53961500	169	418	1	0.0000e+00	
0.75799400	0.30358800	0.55819200	170	419	2	1.7320e+00	
0.70709700	0.03410630	0.57997600	171	421	1	0.0000e+00	
0.75374700	0.19378700	0.58993500	172	422	1	0.0000e+00	
0.84307720	0.22206060	0.58182420	173	423	5	7.6026e-01	
0.72592200	0.46719400	0.59962550	174	428	2	1.0233e+01	
0.74802033	0.23797367	0.62425400	175	429	3	6.4669e-01	
0.73078100	0.04332435	0.64600350	176	432	2	2.3169e+00	
0.74672150	0.18577000	0.67635500	177	434	2	1.0565e+01	
0.74562400	0.34536400	0.65301300	178	436	2	1.7214e+00	
0.73657400	0.49133533	0.67775833	179	438	3	4.7768e-01	
0.71232450	0.08207210	0.70611650	180	441	2	2.0922e+00	
0.75834200	0.27401100	0.69340900	181	443	1	0.0000e+00	
0.72955600	0.41174567	0.70312333	182	444	3	5.5663e-01	
0.74734833	0.25651700	0.74257600	183	448	3	6.1241e-01	
0.74780667	0.32884733	0.72829000	184	449	3	5.2392e-01	
0.74045500	0.48705500	0.77527900	185	454	2	1.7329e+00	
0.73734750	0.37217550	0.78073750	186	456	2	1.6789e+00	
0.73317550	0.17836700	0.81952800	187	458	2	2.2001e+00	
0.72939700	0.28222100	0.82347000	188	460	1	0.0000e+00	
0.71997700	0.01457830	0.85025500	189	461	1	0.0000e+00	
0.74824800	0.12731000	0.85918950	190	462	2	1.8250e+00	
0.73139400	0.18542400	0.88843800	191	464	3	6.8496e-01	
0.97786875	0.36428525	0.89024375	192	466	4	5.5577e-01	
0.71373100	0.40495700	0.87803100	193	467	3	4.9108e-01	
0.52769820	0.49946820	0.88014720	194	470	5	7.4532e-01	
0.71942600	0.01189125	0.91812950	195	476	2	2.4358e+00	
0.94082667	0.12656033	0.92067467	196	478	3	5.3051e-01	
0.72781500	0.34294100	0.93865800	197	481	1	0.0000e+00	
0.72911000	0.41558250	0.95117450	198	482	2	9.5580e+00	
0.71669100	0.10337800	0.94954300	199	483	1	0.0000e+00	
0.72821767	0.04703743	0.97276133	200	485	3	5.8119e-01	
0.74121150	0.45225300	0.98990450	201	489	2	2.1322e+00	
0.74247367	0.49852000	0.99559400	202	491	3	5.8636e-01	
0.69843600	0.56338350	0.03044165	203	493	2	1.5662e+00	
0.75392700	0.67325700	0.02969865	204	495	2	2.0241e+00	
0.73230100	0.88761000	0.02235010	205	497	1	0.0000e+00	
0.76233500	0.82895150	0.05891385	206	498	2	1.8729e+00	
0.75677750	0.62880800	0.07950080	207	500	2	1.9782e+00	
0.75058733	0.97476533	0.08496637	208	502	3	5.2902e-01	
0.76060000	0.77573933	0.13388300	209	505	3	5.8816e-01	
0.76713229	0.65643786	0.14881957	210	506	7	1.1003e+00	
0.76008400	0.91099650	0.14978850	211	511	2	1.7856e+00	
0.52859680	0.74883340	0.16991660	212	516	5	7.4580e-01	
0.77010000	0.98088150	0.19863800	213	522	2	1.9842e+00	
0.76045100	0.56630200	0.23910600	214	524	1	0.0000e+00	
0.71878700	0.79124400	0.23782400	215	525	1	0.0000e+00	
0.75010375	0.60417350	0.27265325	216	526	4	5.6370e-01	
0.74255750	0.76891350	0.28011300	217	529	4	5.7579e-01	
0.74821133	0.54907433	0.32560200	218	534	3	2.2361e-01	
0.73590800	0.63625700	0.29843400	219	535	1	0.0000e+00	
0.75271950	0.93811100	0.29913350	220	536	2	1.9118e+00	
0.74546300	0.82034700	0.31955100	221	539	1	0.0000e+00	
0.74964600	0.88009100	0.32855700	222	540	1	0.0000e+00	
0.75624533	0.95323933	0.34725500	223	542	3	6.0344e-01	
0.74724050	0.98720700	0.35630850	224	545	2	2.0978e+00	
0.74237200	0.61668900	0.35948500	225	546	1	0.0000e+00	
